OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,pct_house_lack_plumb,med_income,pct_w_ss_income,pct_unemploy,pct_pop_labor,pct_employ_agr_for_fis,pct_employ_arts,pct_employ_retail,pct_poverty,pct_house_snap
19,15000US230079706021,1185.0,223.0,232.0,48.9,41354.0,0.4447058823529412,0.472746330741356,0.30922431833414643,0.015723270423770155,41354.0,0.4234592436909359,0.11413043457585066,0.5558912381108849,0.06543967266781253,0.07361963175128909,0.15950920212779304,0.17805907157969697,0.2544731605278864
20,15000US230010106001,991.0,215.0,142.0,38.8,42118.0,0.2816326530612245,0.057539682425516506,0.0,0.0,42118.0,0.22947368372742383,0.14054927279394303,0.7737499990328125,0.0,0.12218045089815704,0.05263157884843688,0.08577194744119884,0.34526315716786704
21,15000US230110230021,1007.0,203.0,207.0,44.3,43750.0,0.21613832853025935,0.05314009648999977,0.05314009648999977,0.0,43750.0,0.4489795906913786,0.046966731806327336,0.6308641967520195,0.0,0.11293634473729704,0.10677618047889902,0.07348560072146415,0.11224489767284465
22,15000US230310061013,764.0,91.0,132.0,37.9,,0.0,0.6858974350180802,0.5692307685009862,0.0,,0.3306122435485215,0.08661417305784612,0.7548291222067918,0.0,0.40086206810159036,0.0,0.030104712002480744,0.08571428536443149
23,15000US230310061014,487.0,58.0,169.0,57.3,30625.0,0.19576719576719576,0.0,0.0,0.0,30625.0,0.5657894718230609,0.07446808471027615,0.4382284372069267,0.0,0.11494252807504295,0.08045976965253006,0.057494866411714855,0.0953947365283068
24,15000US230010108001,1448.0,355.0,177.0,37.6,54545.0,0.02404809619238477,0.08187134490954481,0.0,0.008771929811736945,54545.0,0.2531847129726358,0.06602641048496229,0.7205882346707714,0.0,0.07583547548093127,0.1323907453311173,0.10726643591192633,0.13853503162653658
25,15000US230010205001,1162.0,160.0,212.0,43.7,40031.0,0.11594202898550725,0.03894080990819188,0.0,0.012461059170621402,40031.0,0.34683954562910935,0.06749311285469269,0.7096774186611169,0.0,0.05317577540151289,0.09010339720811907,0.15490533549491795,0.13452187984680408
26,15000US230310360012,670.0,100.0,78.0,52.8,90625.0,0.0,0.8152173907831091,0.7340153447992229,0.0,90625.0,0.17301038002418553,0.05701754373461065,0.7438825436478262,0.0,0.09302325559762034,0.19999999953488373,0.06268656707061707,0.0
27,15000US230310360014,1488.0,234.0,535.0,52.1,55238.0,0.0,0.46932952890918006,0.3544935803462956,0.03495007130174745,55238.0,0.46639784883548674,0.005594405586581251,0.5504234021936694,0.04500703228550347,0.07313642746394314,0.05766526011580132,0.09610215047304962,0.11424731167439878
28,15000US230050013003,1265.0,111.0,178.0,36.4,33583.0,0.07734806629834254,0.044757033190847784,0.044757033190847784,0.0,33583.0,0.1967871483309409,0.0493827159884164,0.6976744180037256,0.0,0.10909090894923258,0.10909090894923258,0.1826086955078192,0.2074966530020125
29,15000US230050173041,2131.0,333.0,418.0,50.0,100714.0,0.050445103857566766,0.14054600592462488,0.09100101103033265,0.0,100714.0,0.35764705840276817,0.012408759115030102,0.7437567856982862,0.0,0.05986696226173912,0.23207686605168004,0.050211168441946896,0.0
30,15000US230050173043,964.0,131.0,436.0,57.9,50982.0,0.0,0.0,0.0,0.0,50982.0,0.5143487847365369,0.0,0.4309723884382084,0.04178272968862749,0.0,0.16155988812935965,0.08423586030777874,0.0
31,15000US230050171011,890.0,137.0,273.0,57.6,86250.0,0.025423728813559324,0.3673805595265559,0.32454695168937897,0.0,86250.0,0.48958333205837673,0.0,0.5883905005430204,0.04260089676546884,0.08520179353093768,0.058295963994852096,0.11123595493119556,0.013020833299424913
32,15000US230050171012,1047.0,129.0,355.0,55.8,66389.0,0.07068062827225131,0.5332690448088051,0.3876567016512471,0.003857280613445245,66389.0,0.429752065227785,0.045275590462055926,0.5427350421551976,0.053608247312147944,0.02061855665851844,0.15876288627059199,0.10348162465814155,0.07644628083378868
33,15000US230110130003,1595.0,387.0,211.0,44.4,65638.0,0.21001926782273603,0.25067024095084417,0.16621983891927636,0.03217158172631155,65638.0,0.3345259385786656,0.10138248836246257,0.6872525726941784,0.0,0.08461538450690335,0.09871794859138724,0.036990595588093665,0.05366726287358271
34,15000US230110140004,681.0,129.0,105.0,44.9,114408.0,0.0,0.17704917974737974,0.0,0.0,114408.0,0.35458167189409695,0.12718204457061835,0.7264492740462876,0.0,0.0,0.2114285708244898,0.0,0.0
35,15000US230050022001,2601.0,393.0,620.0,48.8,75544.0,0.046052631578947366,0.0,0.0,0.0,75544.0,0.2360742703482986,0.009379509372742055,0.6154529304549499,0.0,0.042971595016043994,0.08521485791317199,0.03623813630878424,0.04951370464233978
36,15000US230050022002,2609.0,348.0,554.0,35.0,43750.0,0.0,0.11774065225318961,0.0,0.0,43750.0,0.35256988245935983,0.07944845694061164,0.6735957537931908,0.0,0.1276747502655672,0.09272467896381976,0.17549923188344885,0.21821460755796696
37,15000US230110241012,1089.0,296.0,103.0,39.2,60859.0,0.3137931034482759,0.06611570234273616,0.0,0.0,60859.0,0.18805309692908606,0.0551181101494203,0.7047724742455356,0.0,0.10166666649722222,0.12666666645555555,0.09641873269383036,0.15265486691890517
38,15000US230110250002,1427.0,378.0,341.0,46.1,61094.0,0.14192139737991266,0.1643109537733022,0.1643109537733022,0.0,61094.0,0.6532769542214018,0.034782608645242595,0.6330275223550206,0.0,0.013513513493222953,0.1726726724134044,0.06306937626974815,0.15856236752946645
39,15000US230110101001,949.0,69.0,287.0,53.2,61929.0,0.18233618233618235,0.33427362435222335,0.21297602226660645,0.0,61929.0,0.4427966092313631,0.17158671555057803,0.6159090902091943,0.0,0.0,0.09799554543876271,0.0724324323541271,0.08898305065893422
40,15000US230050021013,1544.0,471.0,266.0,43.0,,0.0,0.0,0.0,0.0,,0.21248142613301424,0.15076071901692847,0.6490125667423585,0.0,0.027687296371844795,0.0,0.43588082873323775,0.322436849446602
41,15000US230050021014,1847.0,284.0,312.0,38.3,78839.0,0.07044410413476264,0.06829896898415082,0.0,0.0,78839.0,0.2544951587074756,0.03675675671701972,0.6089987321869462,0.0,0.09652076307910128,0.1795735127053047,0.19436924732302693,0.11894882417849402
42,15000US230050021021,1991.0,161.0,239.0,47.4,57813.0,0.0,0.08032955707484082,0.0,0.0,57813.0,0.14445688673633048,0.09345106689223615,0.7182875260474167,0.012175324665442105,0.12581168820956842,0.09659090901250737,0.05826217977987836,0.06606942881739146
43,15000US230050021012,1079.0,249.0,145.0,43.9,91042.0,0.0,0.0,0.0,0.0,91042.0,0.18925831153642375,0.06343283570255068,0.6457831317520685,0.0,0.057768924187711304,0.029880478028126538,0.015755328993739267,0.040920716007875405
44,15000US230219608003,586.0,105.0,110.0,49.3,41944.0,0.39622641509433965,0.42647058719002306,0.3259803913578912,0.0,41944.0,0.4316239297793849,0.06198347081825012,0.4888888879012346,0.05286343589046945,0.06167400853888102,0.11013215810514468,0.19064124750322142,0.2350427340382789
45,15000US230219603012,907.0,122.0,302.0,57.5,40714.0,0.2837370242214533,0.5466101689124893,0.5052966096342197,0.0,40714.0,0.5373831763145253,0.1274038458475869,0.5148514845113225,0.05785123951005168,0.11570247902010336,0.19008264410445552,0.226457398849263,0.26869158815726263
46,15000US230219603011,35.0,0.0,35.0,70.0,,0.0,0.933139532171106,0.933139532171106,0.0,,0.999999956521741,0.0,0.22857142204081654,0.0,0.0,0.0,0.0,0.0
47,15000US230219606002,1551.0,275.0,300.0,49.1,33583.0,0.45323741007194246,0.18808411192980828,0.09345794381605381,0.015186915870108742,33583.0,0.4172661864499767,0.11559888563287063,0.54352763017144,0.014173228324136648,0.034645669236778476,0.08818897623907247,0.2582311166828721,0.3237410067284302
48,15000US230219603021,476.0,26.0,205.0,61.0,42250.0,0.2205128205128205,0.8862602361754959,0.8621474063411523,0.005459508641738167,42250.0,0.61999999752,0.1204188475370741,0.42350332500331855,0.03571428550170068,0.3035714267644558,0.053571428252551026,0.07563025194195325,0.103999999584
49,15000US230219604001,456.0,33.0,146.0,58.6,44844.0,0.297029702970297,0.8186234811185235,0.8064777321405038,0.009716599182415709,44844.0,0.5491071404057717,0.07042253488064537,0.5035460981003639,0.09595959547495155,0.0202020200999898,0.06060606029996939,0.1522727269266529,0.08035714249840561
50,15000US230190041001,695.0,114.0,62.0,33.9,32759.0,0.46078431372549017,0.14070351723441327,0.0,0.0,32759.0,0.2017543853749872,0.0648379050752172,0.6672212967267532,0.0,0.10399999972266667,0.25866666597688887,0.17366136009600383,0.3567251451557744
51,15000US230099667002,1566.0,242.0,350.0,51.0,56042.0,0.09660107334525939,0.23721436318039787,0.17192600634175625,0.003264417841932081,56042.0,0.3480741792466845,0.061659192755987455,0.6564102559293697,0.03225806447758893,0.06332138582637828,0.10752688159196311,0.08723540725642372,0.0813124107256599
52,15000US230110155001,1120.0,222.0,239.0,47.4,52500.0,0.26329113924050634,0.5234215880616888,0.47657841091998127,0.007128309565042455,52500.0,0.4059829051154211,0.08510638282782557,0.6090712736403118,0.01356589144657773,0.036821705354996695,0.12596899200393608,0.20990990972080187,0.18589743550021914
53,15000US230190030002,1651.0,416.0,263.0,46.2,61140.0,0.17223198594024605,0.07834757823597212,0.07834757823597212,0.0,61140.0,0.3771251926164989,0.09247842158757284,0.6322629964585145,0.013586956503278591,0.038043478209180054,0.12907608678114663,0.018170805561374435,0.08037094268876206
54,15000US230190090006,1176.0,138.0,246.0,56.0,42156.0,0.3319919517102616,0.0,0.0,0.0,42156.0,0.4215167541066724,0.01861252111909895,0.5586011336875225,0.0,0.15689655145362663,0.05862068955410226,0.1079931971870806,0.27513227464703305
55,15000US230159753002,774.0,155.0,146.0,47.5,49583.0,0.18352059925093633,0.2797494774953038,0.254697285480799,0.0,49583.0,0.342028984515858,0.04367816081913067,0.6828885389593586,0.055288461405556585,0.045673076813285876,0.20673076873382026,0.10206718333066256,0.13913043437933206
56,15000US230310061024,497.0,30.0,256.0,67.0,24350.0,0.08403361344537816,0.5017006794188764,0.4727891148421954,0.0,24350.0,0.6313993152511969,0.03414634129684711,0.43897216180091614,0.0,0.050505050249974495,0.09090909044995409,0.14876033027115634,0.24914675682885065
57,15000US230310061021,1373.0,153.0,163.0,47.5,40549.0,0.039603960396039604,0.24032825294217086,0.2098475964714565,0.0,40549.0,0.21913580213096326,0.144796379872102,0.5434426225053749,0.056437389671186264,0.11111111091514796,0.11287477934237253,0.23233794593420395,0.31172839458066604
58,15000US230310061011,2004.0,94.0,616.0,57.3,56010.0,0.3696303696303696,0.072199170064565,0.03900414934522477,0.0,56010.0,0.4427549191030814,0.0,0.5900523557120144,0.0,0.17036379754182449,0.11091393069129198,0.11177644705001175,0.09481216449480127
59,15000US230310200004,1261.0,201.0,142.0,48.9,65250.0,0.15021459227467812,0.11850649331411284,0.0,0.0,65250.0,0.13812154670695848,0.05531453356256558,0.8066491681481633,0.0,0.02296211248798839,0.10677382306914601,0.03727200631461379,0.08839778989245342
60,15000US230190063002,3102.0,51.0,43.0,19.5,51607.0,0.0,0.15894039629840798,0.05960264861190299,0.0,51607.0,0.23622047058094117,0.18759571195436775,0.42388834780139945,0.0,0.158341187409669,0.2073515549412332,0.24999999899193548,0.11023621960443922
61,15000US230190071001,1283.0,245.0,180.0,28.7,26781.0,0.4186746987951807,0.055350553403412266,0.0,0.0,26781.0,0.2558593745002747,0.1325503353480699,0.5714285708807012,0.0,0.030947775568766392,0.13733075408640086,0.3780202647092593,0.2265624995574951
62,15000US230190255002,1080.0,176.0,239.0,52.2,28971.0,0.7442922374429224,0.6130081295829202,0.5821138206649481,0.020325203235507964,28971.0,0.48529411662753336,0.1507537684654428,0.4216101690449045,0.13609467415356605,0.02662721885613249,0.10946745529743357,0.26944444419495883,0.31512604975813857
63,15000US230190311003,2927.0,305.0,593.0,35.9,39712.0,0.13945578231292516,0.03877221321585443,0.0,0.0,39712.0,0.3949579828613798,0.05980066441209258,0.5594795536953607,0.0,0.15971731437475806,0.20282685498033437,0.19694244595461222,0.263025209863004
64,15000US230190009003,1690.0,304.0,605.0,53.3,34135.0,0.13157894736842105,0.1824381925128404,0.0,0.020460358038823224,34135.0,0.5411887377047041,0.11092715213422658,0.41313269465585994,0.0,0.05586592168367612,0.15828677810374903,0.23254401928807283,0.3055265898795343
65,15000US230190265002,754.0,143.0,119.0,45.3,39514.0,0.573943661971831,0.22619047565192743,0.15476190439342405,0.011904761876417234,39514.0,0.39999999876923076,0.05602240880665992,0.5595611276495908,0.07418397604099711,0.03264094945803873,0.08308605316591676,0.1843501323814985,0.1846153840473373
66,15000US230190225001,1902.0,357.0,319.0,46.1,43359.0,0.553680981595092,0.18343815494398516,0.08490566028835884,0.026205450706283596,43359.0,0.30808729100373905,0.06695005306381503,0.588271989651733,0.08428246004068057,0.02505694757966179,0.15717539845424214,0.16446324687230923,0.19255455687733689
67,15000US230190245002,1460.0,268.0,326.0,49.1,41932.0,0.5222222222222223,0.28940886663865906,0.22536945785053022,0.0036945812762382004,41932.0,0.38821490400655995,0.08536585352840571,0.5363859357838218,0.13999999976666666,0.04833333325277778,0.10833333315277778,0.21002059010980054,0.18370883850310427
68,15000US230190270003,1673.0,440.0,234.0,29.9,36988.0,0.6805194805194805,0.3180428131314548,0.18042813437265226,0.0,36988.0,0.4887892369375348,0.12660028431493558,0.5462315458071239,0.0863192181004573,0.0,0.25244299633152606,0.20143454859448023,0.2780269054140106
69,15000US230190041002,1141.0,229.0,97.0,33.5,35750.0,0.2556818181818182,0.13068181793431474,0.0,0.0,35750.0,0.17429193861810036,0.022026431685717426,0.6970317290716155,0.0,0.15465465442244045,0.12912912893524156,0.2620508323733121,0.29847494488349685
70,15000US230190043002,2166.0,529.0,264.0,42.1,72647.0,0.14431486880466474,0.13333333318996415,0.09462365581223263,0.0,72647.0,0.24565756793342733,0.07154213030879003,0.7151790786155888,0.0,0.04023972599294544,0.15753424644046723,0.0,0.11786600481654341
71,15000US230190072001,1961.0,431.0,184.0,30.8,40962.0,0.18444444444444444,0.21249999977864584,0.06041666660373264,0.0,40962.0,0.2804232800523502,0.07677902614533798,0.6881443294535152,0.01622718051092578,0.07809330620883032,0.13184584165127197,0.21315655267049638,0.292328041941365
72,15000US230190071005,737.0,119.0,66.0,41.7,68269.0,0.1413793103448276,0.08620689630400317,0.0,0.0,68269.0,0.2641509425655631,0.17518248143214876,0.8328267464546706,0.04646017688836244,0.07522123877163443,0.07300884939599812,0.1424694706343698,0.10062893050116689
73,15000US230199400001,810.0,197.0,100.0,37.9,27188.0,0.5662100456621004,0.09577464761753621,0.03943661960722079,0.042253521007736564,27188.0,0.24299065344862725,0.08179419503484381,0.5949764511852803,0.037356321731734705,0.12356321803573787,0.09770114914453693,0.33459119454768405,0.3489096562339263
74,15000US230299557001,1390.0,169.0,415.0,54.4,33836.0,0.39630390143737165,0.3585077339776999,0.17925386698884996,0.002729754319627157,33836.0,0.48652482200492936,0.08249158235270777,0.4922952145236859,0.06238532098644895,0.06605504575035771,0.14128440341048734,0.18782098298765884,0.2354609925738142
75,15000US230110241022,666.0,162.0,58.0,44.3,13675.0,0.1111111111111111,0.21874999954427082,0.0,0.0,13675.0,0.5359999985706667,0.3895348814561925,0.30442477822225705,0.0,0.3523809490249433,0.22857142639455785,0.31381381334262193,0.47199999874133336
76,15000US230310051001,1705.0,382.0,233.0,46.7,67321.0,0.011494252873563218,0.04341534002400096,0.0,0.0,67321.0,0.28441754873764363,0.05182341645698328,0.7453505001821527,0.011133603227597568,0.05566801613798784,0.09210526306467079,0.06041055714931932,0.04992435695926724
77,15000US230310061022,392.0,0.0,68.0,54.9,41016.0,0.0,0.7343565516713618,0.6776859496131217,0.0,41016.0,0.24888888778271606,0.19672131083042194,0.7780612225049459,0.0,0.0775510200916285,0.036734693727613496,0.0969387752629113,0.30222222087901235
78,15000US230310280011,2187.0,431.0,227.0,47.7,83688.0,0.034869240348692404,0.04067796605573111,0.04067796605573111,0.0,83688.0,0.22968197852805422,0.05671213204830428,0.7679162068534089,0.006088280056249406,0.12480974115311282,0.08295281576639815,0.016460905342267535,0.04829210830589858
79,15000US230310302025,1021.0,257.0,81.0,28.1,22927.0,0.0,0.2233333329611111,0.0,0.0,22927.0,0.21888411970196542,0.12352941152249135,0.6675392661419643,0.06487695734926856,0.06935123026990776,0.19686800850812528,0.47306562147593967,0.43562231666175466
80,15000US230310061015,1566.0,169.0,279.0,42.2,47250.0,0.0,0.11217183757497394,0.11217183757497394,0.0,47250.0,0.3817204295944618,0.0,0.6764495342330353,0.0,0.23915343890036672,0.13121693107807733,0.08365261808195873,0.051075268748554746
81,15000US230110210002,2272.0,491.0,286.0,42.3,48050.0,0.4231770833333333,0.11001964625734809,0.01080550097170383,0.0,48050.0,0.41059602603686973,0.05976520804720896,0.511462881816887,0.05334846758984283,0.0987514187301346,0.13166855830684612,0.14847547496753183,0.20971302405108938
82,15000US230110105002,2550.0,513.0,608.0,43.9,41625.0,0.14831460674157304,0.0,0.0,0.0,41625.0,0.23950056726503907,0.08842297166050776,0.5263915544499082,0.025999999974,0.133999999866,0.161999999838,0.261516314653783,0.14528944364893367
83,15000US230110105003,1101.0,210.0,233.0,40.6,41960.0,0.3680297397769517,0.04372623565831514,0.0,0.0,41960.0,0.3339960231928509,0.05952380940570673,0.5396145604500915,0.014767932458295501,0.06118143447008136,0.05696202519628265,0.16176470573367213,0.20278329979565946
84,15000US230310302024,542.0,97.0,216.0,51.6,11066.0,0.0,0.1319796947615244,0.0,0.0,11066.0,0.17543859546527138,0.3442622932007525,0.41123595413205405,0.0,0.0,0.0,0.41860464994591673,0.08187134455045997
85,15000US230310302032,2464.0,565.0,508.0,44.4,47115.0,0.056708160442600276,0.12026913362466851,0.018502943634564385,0.0,47115.0,0.44741873762197054,0.06856634009922855,0.5760649084299874,0.0,0.08221797315275528,0.09464627142003224,0.09139344258549449,0.19216061167097453
86,15000US230310302033,798.0,185.0,69.0,41.9,61490.0,0.027131782945736434,0.025236592980326204,0.0,0.0,61490.0,0.17799352693205978,0.03667953660872676,0.8043478248379692,0.0,0.19839679318958559,0.18236472909345747,0.04511278189835491,0.10032362427079733
87,15000US230310303002,1374.0,274.0,332.0,47.3,82750.0,0.07900677200902935,0.24631268400248868,0.16666666642084563,0.0,82750.0,0.4442270050015127,0.04216867463528814,0.5981981976592808,0.0,0.02515723266484712,0.07861635207764725,0.039301310015064546,0.07436399202668495
88,15000US230310303003,623.0,61.0,123.0,42.4,56848.0,0.6869918699186992,0.0,0.0,0.0,56848.0,0.4465648837917371,0.037837837735573414,0.658362988152379,0.0,0.08426966268463577,0.30898876317699786,0.08828250387113563,0.1106870224782938
89,15000US230010460003,692.0,209.0,50.0,35.70000000000001,64355.0,0.18061674008810572,0.17241379256296616,0.0,0.0,64355.0,0.1704545448088843,0.042857142755102044,0.8155339789989632,0.0,0.014925373097200564,0.24875621828667607,0.035608308552509925,0.06818181792355373
90,15000US230010460001,2140.0,537.0,193.0,38.1,65625.0,0.1643835616438356,0.05662650595587168,0.05662650595587168,0.0,65625.0,0.25415070210197865,0.017843289357763158,0.7803121243815653,0.0,0.07582938382635909,0.18878357015103983,0.07215007211536793,0.07790549159909899
91,15000US230010301001,2240.0,450.0,308.0,46.1,57140.0,0.4399092970521542,0.0,0.0,0.04568527914143627,57140.0,0.2700507611471566,0.03464566926405852,0.6923076919326611,0.017944535058772807,0.06280587270570483,0.2691680258815921,0.049180327846457046,0.14010152270040455
92,15000US230010302003,783.0,273.0,39.0,34.5,57303.0,0.13733905579399142,0.08666666637777778,0.0,0.0,57303.0,0.248175181576003,0.04749999988125,0.7590132812921949,0.0,0.05511811009155352,0.12335957972871502,0.08452535749736624,0.0
93,15000US230010105001,926.0,278.0,78.0,31.9,35152.0,0.27184466019417475,0.07848101245954174,0.0,0.0,35152.0,0.2582417575323029,0.10208333312065972,0.6808510628640411,0.04640371218931853,0.2877030155737749,0.12296983730169411,0.3538461534573119,0.3681318671205169
94,15000US230010450001,2108.0,536.0,312.0,42.2,52969.0,0.27323943661971833,0.13163265292690546,0.1030612243846314,0.02448979589337776,52969.0,0.30552291385955005,0.03996447598582195,0.6985111658197821,0.07123034220977766,0.03607770579456271,0.10083256234890604,0.14313160415795792,0.19858989400870752
95,15000US230010420001,1282.0,275.0,152.0,40.5,54620.0,0.13533834586466165,0.08050089431037408,0.0,0.0,54620.0,0.2392996104293782,0.03305785119413519,0.7028073565316482,0.0,0.08689458677080543,0.13675213655733315,0.05905826012844512,0.056420233353268026
96,15000US230010106002,1901.0,378.0,277.0,41.0,60556.0,0.2908805031446541,0.060150375864473214,0.0,0.0,60556.0,0.3066666662577778,0.03818181814710744,0.712896953523722,0.0,0.08412098290725804,0.14650283540028086,0.10759493665211237,0.17866666642844445
97,15000US230190311001,1288.0,268.0,149.0,41.9,55429.0,0.2570194384449244,0.0,0.0,0.0,55429.0,0.4649805438424503,0.1004566208516642,0.6353965177607384,0.02538071061695311,0.1370558373315468,0.06429780022961455,0.08074534155221634,0.03501945518478705
98,15000US230190311004,1815.0,201.0,446.0,52.0,45234.0,0.46567164179104475,0.0,0.0,0.0,45234.0,0.5070063687808836,0.029684601085635802,0.6348645461514343,0.0,0.08221797315275528,0.2743785848237298,0.12121212114533766,0.05987261138869731
99,15000US230190020001,1066.0,226.0,324.0,44.2,93385.0,0.07964601769911504,0.03403141352347797,0.03403141352347797,0.0,93385.0,0.4607046057975485,0.0,0.6759834361532263,0.0,0.13476263379056258,0.4563552826089506,0.0,0.03794037930097458
100,15000US230239705003,1104.0,292.0,210.0,43.5,48583.0,0.0,0.0,0.0,0.0,48583.0,0.26380368044211927,0.0,0.6314496306738948,0.08949416325001136,0.10505836555436115,0.13813229545110448,0.3659003827912831,0.18404907937822274
101,15000US230190006002,970.0,123.0,66.0,30.0,49875.0,0.22346368715083798,0.09750566871313908,0.0,0.0,49875.0,0.17839195935077398,0.13643178390340063,0.7773892764832293,0.0,0.0885416665129485,0.22569444405261382,0.19072164928791582,0.15577889408095755
102,15000US230190312003,1193.0,203.0,314.0,50.6,57188.0,0.4223433242506812,0.19489981749562874,0.07650273210108792,0.0,57188.0,0.3868778271790094,0.07414104869052252,0.5327552981380006,0.07421874985504151,0.009765624980926514,0.12304687475967407,0.14961961103159796,0.10633484138838271
103,15000US230239706002,1308.0,298.0,169.0,37.6,60137.0,0.1903409090909091,0.07911392392545265,0.0,0.0,60137.0,0.2405498277653783,0.04283604129566316,0.6787463264654786,0.009259259244970279,0.06172839496646853,0.1620370367869799,0.21550387580193497,0.3006872847067229
