OID_,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,GEOID_Data,OBJECTID,GID,pop,pop_under18,pop_over65,median_age,med_home_value,pct_home_less100grants,home_vacant,home_seasonal,pct_house_lack_plumb,med_income,pct_w_ss_income,pct_unemploy,pct_pop_labor,pct_employ_agr_for_fis,pct_employ_arts,pct_employ_retail,pct_poverty,pct_house_snap
,23,009,966500,2,230099665002,Block Group 2,G5030,S,70794788.000000000000000,10552461.000000000000000,+44.3468802,-068.6343652,0.486193589822000,0.009179716110240,15000US230099665002,77,15000US230099665002,1137,237,256,47.200000000000003,38839.000000000000000,0.227272727272727,0.370512820037804,0.249999999679487,0.026923076888560,38839.000000000000000,0.431771893214314,0.075506445533137,0.588937092636728,0.123505975849590,0.055776892319170,0.111553784638339,0.154793315607042,0.224032586101767
,23,009,966400,2,230099664002,Block Group 2,G5030,S,20140012.000000000000000,31684539.000000000000000,+44.4090064,-068.8155328,0.343125554675000,0.005855143416590,15000US230099664002,395,15000US230099664002,1425,129,246,21.500000000000000,48523.000000000000000,0.119230769230769,0.479508196066246,0.397540983063469,0.002732240433426,48523.000000000000000,0.422572177368577,0.093587521501581,0.441469012669113,0.101338431928607,0.095602294272271,0.183556405002760,0.199257425495969,0.060367453909797
,23,009,966500,3,230099665003,Block Group 3,G5030,S,79734079.000000000000000,51773778.000000000000000,+44.3500242,-068.7664772,0.600572972253000,0.014843618285300,15000US230099665003,579,15000US230099665003,885,134,302,55.100000000000001,65500.000000000000000,0.155555555555556,0.566739605506849,0.530634572723595,0.003282275707569,65500.000000000000000,0.507575756294001,0.046568627336842,0.531942632944012,0.113110539554986,0.061696657939083,0.151670950766913,0.057627118578952,0.070707070528518
,23,009,966400,1,230099664001,Block Group 1,G5030,S,103323508.000000000000000,17940397.000000000000000,+44.4827026,-068.7059970,0.582628335536000,0.013715768864600,15000US230099664001,806,15000US230099664001,1153,162,326,53.700000000000003,41250.000000000000000,0.280821917808219,0.343596058690153,0.225369457850530,0.007389162552476,41250.000000000000000,0.395872419519939,0.056856187195893,0.587426325552626,0.040780141771666,0.017730496422464,0.109929077819275,0.167123287518609,0.112570356261594
,23,027,044000,1,230270440001,Block Group 1,G5030,S,37009083.000000000000000,141391358.000000000000000,+44.2988796,-068.9152501,0.658393200948000,0.020118110457900,15000US230270440001,1024,15000US230270440001,643,56,210,58.700000000000003,53250.000000000000000,0.111524163568773,0.582294263613099,0.527431420788739,0.016209476289016,53250.000000000000000,0.462686565783025,0.022012578547130,0.534453780614363,0.070739549611770,0.045016077025672,0.070739549611770,0.111975116466602,0.062686566977055
